journey_id,account_id,segment,region,industry,channel,funnel_stage,touch_position,total_touches,touch_timestamp,is_paid_channel,cost,converted,conversion_timestamp,days_to_conversion,revenue
3243,2196,Mid-Market,North America,Healthcare,partner_referral,decision,5,5,2024-09-01 15:00:00,1,303.75,0,,,0.0
3244,336,SMB,North America,SaaS,linkedin_ads,awareness,1,3,2024-07-30 16:00:00,1,60.41,1,2024-09-08 13:00:00,39.88,12784.66
3244,336,SMB,North America,SaaS,google_search,consideration,2,3,2024-08-14 14:00:00,1,46.04,1,2024-09-08 13:00:00,24.96,12784.66
3244,336,SMB,North America,SaaS,retargeting,decision,3,3,2024-09-03 13:00:00,1,47.0,1,2024-09-08 13:00:00,5.0,12784.66
3245,1695,SMB,APAC,Retail,linkedin_ads,awareness,1,6,2024-09-17 09:00:00,1,68.37,0,,,0.0
3245,1695,SMB,APAC,Retail,review_sites,consideration,2,6,2024-09-26 16:00:00,1,25.08,0,,,0.0
3245,1695,SMB,APAC,Retail,direct,decision,3,6,2024-10-09 10:00:00,0,0.0,0,,,0.0
3245,1695,SMB,APAC,Retail,partner_referral,decision,4,6,2024-10-11 13:00:00,1,318.73,0,,,0.0
3245,1695,SMB,APAC,Retail,retargeting,decision,5,6,2024-10-27 10:00:00,1,28.66,0,,,0.0
3245,1695,SMB,APAC,Retail,email_nurture,decision,6,6,2024-11-01 17:00:00,1,8.67,0,,,0.0
3246,369,SMB,APAC,Manufacturing,linkedin_ads,awareness,1,4,2024-01-06 14:00:00,1,70.86,0,,,0.0
3246,369,SMB,APAC,Manufacturing,webinar,consideration,2,4,2024-01-22 14:00:00,1,184.31,0,,,0.0
3246,369,SMB,APAC,Manufacturing,retargeting,decision,3,4,2024-01-29 15:00:00,1,30.71,0,,,0.0
3246,369,SMB,APAC,Manufacturing,email_nurture,decision,4,4,2024-01-30 14:00:00,1,9.55,0,,,0.0
3247,1253,SMB,EMEA,Manufacturing,linkedin_ads,awareness,1,7,2024-01-01 10:00:00,1,95.54,0,,,0.0
3247,1253,SMB,EMEA,Manufacturing,webinar,consideration,2,7,2024-01-09 13:00:00,1,261.87,0,,,0.0
3247,1253,SMB,EMEA,Manufacturing,google_search,consideration,3,7,2024-01-28 15:00:00,1,87.62,0,,,0.0
3247,1253,SMB,EMEA,Manufacturing,review_sites,consideration,4,7,2024-01-31 11:00:00,1,44.08,0,,,0.0
3247,1253,SMB,EMEA,Manufacturing,retargeting,decision,5,7,2024-02-06 12:00:00,1,49.28,0,,,0.0
3247,1253,SMB,EMEA,Manufacturing,direct,decision,6,7,2024-02-09 14:00:00,0,0.0,0,,,0.0
3247,1253,SMB,EMEA,Manufacturing,email_nurture,decision,7,7,2024-02-16 10:00:00,1,14.36,0,,,0.0
3248,1778,SMB,North America,Manufacturing,organic_search,awareness,1,6,2024-09-08 12:00:00,0,0.0,0,,,0.0
3248,1778,SMB,North America,Manufacturing,webinar,consideration,2,6,2024-09-18 14:00:00,1,196.78,0,,,0.0
3248,1778,SMB,North America,Manufacturing,email_nurture,decision,3,6,2024-09-29 12:00:00,1,4.75,0,,,0.0
3248,1778,SMB,North America,Manufacturing,partner_referral,decision,4,6,2024-10-14 11:00:00,1,179.91,0,,,0.0
3248,1778,SMB,North America,Manufacturing,direct,decision,5,6,2024-10-15 16:00:00,0,0.0,0,,,0.0
3248,1778,SMB,North America,Manufacturing,retargeting,decision,6,6,2024-11-08 14:00:00,1,31.42,0,,,0.0
3249,1281,Mid-Market,EMEA,Retail,linkedin_ads,awareness,1,4,2024-03-28 16:00:00,1,94.01,0,,,0.0
3249,1281,Mid-Market,EMEA,Retail,review_sites,consideration,2,4,2024-04-13 09:00:00,1,38.43,0,,,0.0
3249,1281,Mid-Market,EMEA,Retail,retargeting,decision,3,4,2024-05-02 17:00:00,1,32.09,0,,,0.0
3249,1281,Mid-Market,EMEA,Retail,email_nurture,decision,4,4,2024-05-17 15:00:00,1,5.78,0,,,0.0
3250,170,SMB,North America,Retail,organic_search,awareness,1,7,2024-04-29 16:00:00,0,0.0,1,2024-05-31 11:00:00,31.79,17988.87
3250,170,SMB,North America,Retail,google_search,consideration,2,7,2024-05-02 11:00:00,1,91.85,1,2024-05-31 11:00:00,29.0,17988.87
3250,170,SMB,North America,Retail,review_sites,consideration,3,7,2024-05-03 16:00:00,1,28.41,1,2024-05-31 11:00:00,27.79,17988.87
3250,170,SMB,North America,Retail,email_nurture,decision,4,7,2024-05-04 17:00:00,1,4.67,1,2024-05-31 11:00:00,26.75,17988.87
3250,170,SMB,North America,Retail,retargeting,decision,5,7,2024-05-09 10:00:00,1,33.77,1,2024-05-31 11:00:00,22.04,17988.87
3250,170,SMB,North America,Retail,direct,decision,6,7,2024-05-14 15:00:00,0,0.0,1,2024-05-31 11:00:00,16.83,17988.87
3250,170,SMB,North America,Retail,partner_referral,decision,7,7,2024-05-23 11:00:00,1,262.9,1,2024-05-31 11:00:00,8.0,17988.87
3251,1649,SMB,North America,SaaS,linkedin_ads,awareness,1,6,2024-02-24 11:00:00,1,113.75,0,,,0.0
3251,1649,SMB,North America,SaaS,review_sites,consideration,2,6,2024-02-26 14:00:00,1,52.3,0,,,0.0
3251,1649,SMB,North America,SaaS,webinar,consideration,3,6,2024-02-27 12:00:00,1,186.18,0,,,0.0
3251,1649,SMB,North America,SaaS,retargeting,decision,4,6,2024-03-02 12:00:00,1,25.78,0,,,0.0
3251,1649,SMB,North America,SaaS,direct,decision,5,6,2024-03-06 16:00:00,0,0.0,0,,,0.0
3251,1649,SMB,North America,SaaS,email_nurture,decision,6,6,2024-03-07 17:00:00,1,9.5,0,,,0.0
3252,2056,SMB,North America,Logistics,linkedin_ads,awareness,1,4,2024-06-28 11:00:00,1,53.87,0,,,0.0
3252,2056,SMB,North America,Logistics,webinar,consideration,2,4,2024-06-29 09:00:00,1,211.49,0,,,0.0
3252,2056,SMB,North America,Logistics,google_search,consideration,3,4,2024-07-06 15:00:00,1,84.92,0,,,0.0
3252,2056,SMB,North America,Logistics,direct,decision,4,4,2024-07-16 12:00:00,0,0.0,0,,,0.0
3253,1534,Mid-Market,North America,Logistics,organic_search,awareness,1,8,2024-03-14 17:00:00,0,0.0,1,2024-06-06 17:00:00,84.0,26765.68
3253,1534,Mid-Market,North America,Logistics,linkedin_ads,awareness,2,8,2024-03-23 15:00:00,1,64.32,1,2024-06-06 17:00:00,75.08,26765.68
3253,1534,Mid-Market,North America,Logistics,google_search,consideration,3,8,2024-04-14 15:00:00,1,55.84,1,2024-06-06 17:00:00,53.08,26765.68
3253,1534,Mid-Market,North America,Logistics,webinar,consideration,4,8,2024-04-15 12:00:00,1,177.93,1,2024-06-06 17:00:00,52.21,26765.68
3253,1534,Mid-Market,North America,Logistics,review_sites,consideration,5,8,2024-04-27 10:00:00,1,51.48,1,2024-06-06 17:00:00,40.29,26765.68
3253,1534,Mid-Market,North America,Logistics,direct,decision,6,8,2024-05-02 15:00:00,0,0.0,1,2024-06-06 17:00:00,35.08,26765.68
3253,1534,Mid-Market,North America,Logistics,partner_referral,decision,7,8,2024-05-11 13:00:00,1,286.22,1,2024-06-06 17:00:00,26.17,26765.68
3253,1534,Mid-Market,North America,Logistics,email_nurture,decision,8,8,2024-05-21 17:00:00,1,14.33,1,2024-06-06 17:00:00,16.0,26765.68
3254,1002,SMB,EMEA,Fintech,organic_search,awareness,1,3,2024-03-14 15:00:00,0,0.0,0,,,0.0
3254,1002,SMB,EMEA,Fintech,google_search,consideration,2,3,2024-03-19 14:00:00,1,68.86,0,,,0.0
3254,1002,SMB,EMEA,Fintech,retargeting,decision,3,3,2024-05-11 17:00:00,1,44.43,0,,,0.0
3255,900,SMB,EMEA,Logistics,organic_search,awareness,1,7,2024-04-29 13:00:00,0,0.0,0,,,0.0
3255,900,SMB,EMEA,Logistics,webinar,consideration,2,7,2024-05-20 16:00:00,1,119.29,0,,,0.0
3255,900,SMB,EMEA,Logistics,google_search,consideration,3,7,2024-05-26 09:00:00,1,81.39,0,,,0.0
3255,900,SMB,EMEA,Logistics,retargeting,decision,4,7,2024-05-28 16:00:00,1,29.29,0,,,0.0
3255,900,SMB,EMEA,Logistics,partner_referral,decision,5,7,2024-05-30 16:00:00,1,130.76,0,,,0.0
3255,900,SMB,EMEA,Logistics,direct,decision,6,7,2024-06-04 16:00:00,0,0.0,0,,,0.0
3255,900,SMB,EMEA,Logistics,email_nurture,decision,7,7,2024-06-08 09:00:00,1,13.76,0,,,0.0
3256,1069,SMB,North America,SaaS,linkedin_ads,awareness,1,3,2024-05-15 15:00:00,1,116.29,0,,,0.0
3256,1069,SMB,North America,SaaS,review_sites,consideration,2,3,2024-05-20 13:00:00,1,55.32,0,,,0.0
3256,1069,SMB,North America,SaaS,retargeting,decision,3,3,2024-05-29 11:00:00,1,49.88,0,,,0.0
3257,656,Enterprise,EMEA,Logistics,organic_search,awareness,1,5,2024-06-29 13:00:00,0,0.0,1,2024-08-29 11:00:00,60.92,80149.07
3257,656,Enterprise,EMEA,Logistics,review_sites,consideration,2,5,2024-07-14 17:00:00,1,35.97,1,2024-08-29 11:00:00,45.75,80149.07
3257,656,Enterprise,EMEA,Logistics,email_nurture,decision,3,5,2024-07-19 16:00:00,1,10.12,1,2024-08-29 11:00:00,40.79,80149.07
3257,656,Enterprise,EMEA,Logistics,partner_referral,decision,4,5,2024-08-09 10:00:00,1,289.15,1,2024-08-29 11:00:00,20.04,80149.07
3257,656,Enterprise,EMEA,Logistics,retargeting,decision,5,5,2024-08-12 11:00:00,1,44.18,1,2024-08-29 11:00:00,17.0,80149.07
3258,662,Enterprise,North America,SaaS,organic_search,awareness,1,7,2024-01-27 09:00:00,0,0.0,0,,,0.0
3258,662,Enterprise,North America,SaaS,webinar,consideration,2,7,2024-01-29 10:00:00,1,168.24,0,,,0.0
3258,662,Enterprise,North America,SaaS,google_search,consideration,3,7,2024-01-31 14:00:00,1,36.91,0,,,0.0
3258,662,Enterprise,North America,SaaS,review_sites,consideration,4,7,2024-02-04 11:00:00,1,51.34,0,,,0.0
3258,662,Enterprise,North America,SaaS,email_nurture,decision,5,7,2024-02-05 14:00:00,1,7.44,0,,,0.0
3258,662,Enterprise,North America,SaaS,retargeting,decision,6,7,2024-02-06 09:00:00,1,44.16,0,,,0.0
3258,662,Enterprise,North America,SaaS,direct,decision,7,7,2024-02-07 12:00:00,0,0.0,0,,,0.0
3259,1933,SMB,EMEA,Manufacturing,organic_search,awareness,1,8,2024-08-09 13:00:00,0,0.0,1,2024-09-26 13:00:00,48.0,10213.9
3259,1933,SMB,EMEA,Manufacturing,linkedin_ads,awareness,2,8,2024-08-12 14:00:00,1,112.5,1,2024-09-26 13:00:00,44.96,10213.9
3259,1933,SMB,EMEA,Manufacturing,webinar,consideration,3,8,2024-08-13 10:00:00,1,120.95,1,2024-09-26 13:00:00,44.12,10213.9
3259,1933,SMB,EMEA,Manufacturing,google_search,consideration,4,8,2024-08-14 16:00:00,1,73.71,1,2024-09-26 13:00:00,42.88,10213.9
3259,1933,SMB,EMEA,Manufacturing,partner_referral,decision,5,8,2024-08-26 13:00:00,1,236.0,1,2024-09-26 13:00:00,31.0,10213.9
3259,1933,SMB,EMEA,Manufacturing,email_nurture,decision,6,8,2024-09-01 09:00:00,1,8.48,1,2024-09-26 13:00:00,25.17,10213.9
3259,1933,SMB,EMEA,Manufacturing,direct,decision,7,8,2024-09-10 15:00:00,0,0.0,1,2024-09-26 13:00:00,15.92,10213.9
3259,1933,SMB,EMEA,Manufacturing,retargeting,decision,8,8,2024-09-13 13:00:00,1,34.26,1,2024-09-26 13:00:00,13.0,10213.9
3260,1248,Mid-Market,EMEA,Logistics,organic_search,awareness,1,4,2024-04-13 11:00:00,0,0.0,1,2024-05-13 12:00:00,30.04,57109.18
3260,1248,Mid-Market,EMEA,Logistics,webinar,consideration,2,4,2024-04-24 16:00:00,1,273.47,1,2024-05-13 12:00:00,18.83,57109.18
3260,1248,Mid-Market,EMEA,Logistics,review_sites,consideration,3,4,2024-04-27 12:00:00,1,42.54,1,2024-05-13 12:00:00,16.0,57109.18
3260,1248,Mid-Market,EMEA,Logistics,retargeting,decision,4,4,2024-05-07 12:00:00,1,31.5,1,2024-05-13 12:00:00,6.0,57109.18
3261,1649,Mid-Market,APAC,Fintech,organic_search,awareness,1,5,2024-02-11 13:00:00,0,0.0,1,2024-04-27 15:00:00,76.08,56851.42
3261,1649,Mid-Market,APAC,Fintech,google_search,consideration,2,5,2024-02-14 12:00:00,1,38.43,1,2024-04-27 15:00:00,73.12,56851.42
3261,1649,Mid-Market,APAC,Fintech,webinar,consideration,3,5,2024-02-15 09:00:00,1,250.54,1,2024-04-27 15:00:00,72.25,56851.42
3261,1649,Mid-Market,APAC,Fintech,partner_referral,decision,4,5,2024-02-27 13:00:00,1,216.53,1,2024-04-27 15:00:00,60.08,56851.42
3261,1649,Mid-Market,APAC,Fintech,retargeting,decision,5,5,2024-04-20 15:00:00,1,19.45,1,2024-04-27 15:00:00,7.0,56851.42
3262,1465,Mid-Market,North America,Manufacturing,linkedin_ads,awareness,1,7,2024-09-10 14:00:00,1,107.35,0,,,0.0
3262,1465,Mid-Market,North America,Manufacturing,google_search,consideration,2,7,2024-09-15 09:00:00,1,65.44,0,,,0.0
3262,1465,Mid-Market,North America,Manufacturing,webinar,consideration,3,7,2024-10-02 15:00:00,1,199.52,0,,,0.0
3262,1465,Mid-Market,North America,Manufacturing,partner_referral,decision,4,7,2024-10-30 10:00:00,1,249.54,0,,,0.0
3262,1465,Mid-Market,North America,Manufacturing,email_nurture,decision,5,7,2024-11-01 11:00:00,1,10.47,0,,,0.0
3262,1465,Mid-Market,North America,Manufacturing,retargeting,decision,6,7,2024-11-04 11:00:00,1,52.53,0,,,0.0
3262,1465,Mid-Market,North America,Manufacturing,direct,decision,7,7,2024-11-25 11:00:00,0,0.0,0,,,0.0
3263,1273,SMB,North America,Retail,linkedin_ads,awareness,1,5,2024-03-14 12:00:00,1,85.76,1,2024-04-04 10:00:00,20.92,17326.67
3263,1273,SMB,North America,Retail,webinar,consideration,2,5,2024-03-20 15:00:00,1,166.63,1,2024-04-04 10:00:00,14.79,17326.67
3263,1273,SMB,North America,Retail,direct,decision,3,5,2024-03-23 17:00:00,0,0.0,1,2024-04-04 10:00:00,11.71,17326.67
3263,1273,SMB,North America,Retail,retargeting,decision,4,5,2024-03-24 09:00:00,1,24.67,1,2024-04-04 10:00:00,11.04,17326.67
3263,1273,SMB,North America,Retail,partner_referral,decision,5,5,2024-03-25 10:00:00,1,267.96,1,2024-04-04 10:00:00,10.0,17326.67
3264,1656,SMB,North America,Healthcare,organic_search,awareness,1,7,2024-03-12 11:00:00,0,0.0,1,2024-05-20 15:00:00,69.17,13380.86
3264,1656,SMB,North America,Healthcare,google_search,consideration,2,7,2024-04-14 12:00:00,1,62.15,1,2024-05-20 15:00:00,36.12,13380.86
3264,1656,SMB,North America,Healthcare,email_nurture,decision,3,7,2024-04-21 10:00:00,1,4.75,1,2024-05-20 15:00:00,29.21,13380.86
3264,1656,SMB,North America,Healthcare,retargeting,decision,4,7,2024-04-27 13:00:00,1,48.74,1,2024-05-20 15:00:00,23.08,13380.86
3264,1656,SMB,North America,Healthcare,webinar,consideration,5,7,2024-04-28 14:00:00,1,223.55,1,2024-05-20 15:00:00,22.04,13380.86
3264,1656,SMB,North America,Healthcare,partner_referral,decision,6,7,2024-05-01 16:00:00,1,292.42,1,2024-05-20 15:00:00,18.96,13380.86
3264,1656,SMB,North America,Healthcare,direct,decision,7,7,2024-05-13 15:00:00,0,0.0,1,2024-05-20 15:00:00,7.0,13380.86
3265,2104,SMB,APAC,Healthcare,linkedin_ads,awareness,1,6,2024-09-11 09:00:00,1,46.76,0,,,0.0
3265,2104,SMB,APAC,Healthcare,organic_search,awareness,2,6,2024-09-18 10:00:00,0,0.0,0,,,0.0
3265,2104,SMB,APAC,Healthcare,webinar,consideration,3,6,2024-09-27 15:00:00,1,133.52,0,,,0.0
3265,2104,SMB,APAC,Healthcare,google_search,consideration,4,6,2024-10-05 12:00:00,1,55.95,0,,,0.0
3265,2104,SMB,APAC,Healthcare,retargeting,decision,5,6,2024-10-08 13:00:00,1,43.24,0,,,0.0
3265,2104,SMB,APAC,Healthcare,email_nurture,decision,6,6,2024-10-18 12:00:00,1,15.49,0,,,0.0
3266,354,Enterprise,EMEA,Retail,linkedin_ads,awareness,1,7,2024-04-02 16:00:00,1,63.94,1,2024-05-19 11:00:00,46.79,109256.83
3266,354,Enterprise,EMEA,Retail,organic_search,awareness,2,7,2024-04-19 14:00:00,0,0.0,1,2024-05-19 11:00:00,29.88,109256.83
3266,354,Enterprise,EMEA,Retail,review_sites,consideration,3,7,2024-04-24 11:00:00,1,30.35,1,2024-05-19 11:00:00,25.0,109256.83
3266,354,Enterprise,EMEA,Retail,direct,decision,4,7,2024-05-05 15:00:00,0,0.0,1,2024-05-19 11:00:00,13.83,109256.83
3266,354,Enterprise,EMEA,Retail,email_nurture,decision,5,7,2024-05-08 10:00:00,1,13.42,1,2024-05-19 11:00:00,11.04,109256.83
3266,354,Enterprise,EMEA,Retail,partner_referral,decision,6,7,2024-05-12 13:00:00,1,150.9,1,2024-05-19 11:00:00,6.92,109256.83
3266,354,Enterprise,EMEA,Retail,retargeting,decision,7,7,2024-05-17 11:00:00,1,33.86,1,2024-05-19 11:00:00,2.0,109256.83
3267,172,SMB,EMEA,Manufacturing,linkedin_ads,awareness,1,6,2024-08-02 11:00:00,1,60.55,0,,,0.0
3267,172,SMB,EMEA,Manufacturing,google_search,consideration,2,6,2024-08-03 10:00:00,1,93.26,0,,,0.0
3267,172,SMB,EMEA,Manufacturing,review_sites,consideration,3,6,2024-08-09 09:00:00,1,55.01,0,,,0.0
3267,172,SMB,EMEA,Manufacturing,webinar,consideration,4,6,2024-08-10 12:00:00,1,212.67,0,,,0.0
3267,172,SMB,EMEA,Manufacturing,email_nurture,decision,5,6,2024-08-16 10:00:00,1,7.66,0,,,0.0
3267,172,SMB,EMEA,Manufacturing,retargeting,decision,6,6,2024-08-21 14:00:00,1,47.12,0,,,0.0
3268,714,SMB,EMEA,SaaS,organic_search,awareness,1,3,2024-08-20 11:00:00,0,0.0,1,2024-09-29 16:00:00,40.21,11231.39
3268,714,SMB,EMEA,SaaS,review_sites,consideration,2,3,2024-08-30 12:00:00,1,22.32,1,2024-09-29 16:00:00,30.17,11231.39
3268,714,SMB,EMEA,SaaS,retargeting,decision,3,3,2024-09-16 16:00:00,1,20.63,1,2024-09-29 16:00:00,13.0,11231.39
3269,1628,Mid-Market,EMEA,SaaS,linkedin_ads,awareness,1,5,2024-05-02 09:00:00,1,46.9,0,,,0.0
3269,1628,Mid-Market,EMEA,SaaS,webinar,consideration,2,5,2024-05-04 09:00:00,1,151.7,0,,,0.0
3269,1628,Mid-Market,EMEA,SaaS,email_nurture,decision,3,5,2024-05-12 13:00:00,1,13.25,0,,,0.0
3269,1628,Mid-Market,EMEA,SaaS,direct,decision,4,5,2024-05-14 12:00:00,0,0.0,0,,,0.0
3269,1628,Mid-Market,EMEA,SaaS,partner_referral,decision,5,5,2024-05-23 17:00:00,1,140.74,0,,,0.0
3270,772,Mid-Market,APAC,SaaS,organic_search,awareness,1,4,2024-07-15 12:00:00,0,0.0,0,,,0.0
3270,772,Mid-Market,APAC,SaaS,google_search,consideration,2,4,2024-07-18 17:00:00,1,47.17,0,,,0.0
3270,772,Mid-Market,APAC,SaaS,retargeting,decision,3,4,2024-07-19 16:00:00,1,39.55,0,,,0.0
3270,772,Mid-Market,APAC,SaaS,email_nurture,decision,4,4,2024-08-20 17:00:00,1,5.82,0,,,0.0
3271,779,SMB,North America,Fintech,organic_search,awareness,1,6,2024-06-23 17:00:00,0,0.0,0,,,0.0
3271,779,SMB,North America,Fintech,google_search,consideration,2,6,2024-07-12 17:00:00,1,91.82,0,,,0.0
3271,779,SMB,North America,Fintech,webinar,consideration,3,6,2024-07-25 15:00:00,1,269.72,0,,,0.0
3271,779,SMB,North America,Fintech,review_sites,consideration,4,6,2024-07-31 13:00:00,1,23.17,0,,,0.0
3271,779,SMB,North America,Fintech,email_nurture,decision,5,6,2024-08-13 16:00:00,1,9.97,0,,,0.0
3271,779,SMB,North America,Fintech,retargeting,decision,6,6,2024-08-18 10:00:00,1,49.51,0,,,0.0
3272,864,SMB,APAC,Fintech,linkedin_ads,awareness,1,6,2024-08-16 11:00:00,1,72.71,0,,,0.0
3272,864,SMB,APAC,Fintech,organic_search,awareness,2,6,2024-08-17 12:00:00,0,0.0,0,,,0.0
3272,864,SMB,APAC,Fintech,google_search,consideration,3,6,2024-09-19 10:00:00,1,49.61,0,,,0.0
3272,864,SMB,APAC,Fintech,webinar,consideration,4,6,2024-10-12 11:00:00,1,161.33,0,,,0.0
3272,864,SMB,APAC,Fintech,review_sites,consideration,5,6,2024-10-23 11:00:00,1,59.44,0,,,0.0
3272,864,SMB,APAC,Fintech,partner_referral,decision,6,6,2024-10-29 17:00:00,1,156.79,0,,,0.0
3273,109,Mid-Market,North America,Logistics,linkedin_ads,awareness,1,7,2024-05-04 09:00:00,1,57.3,0,,,0.0
3273,109,Mid-Market,North America,Logistics,webinar,consideration,2,7,2024-05-10 15:00:00,1,120.94,0,,,0.0
3273,109,Mid-Market,North America,Logistics,review_sites,consideration,3,7,2024-05-16 17:00:00,1,35.87,0,,,0.0
3273,109,Mid-Market,North America,Logistics,google_search,consideration,4,7,2024-05-18 11:00:00,1,65.69,0,,,0.0
3273,109,Mid-Market,North America,Logistics,direct,decision,5,7,2024-05-19 17:00:00,0,0.0,0,,,0.0
3273,109,Mid-Market,North America,Logistics,email_nurture,decision,6,7,2024-05-22 16:00:00,1,12.26,0,,,0.0
3273,109,Mid-Market,North America,Logistics,retargeting,decision,7,7,2024-05-24 09:00:00,1,30.52,0,,,0.0
3274,2211,Enterprise,APAC,Logistics,linkedin_ads,awareness,1,4,2024-03-03 17:00:00,1,109.54,0,,,0.0
3274,2211,Enterprise,APAC,Logistics,webinar,consideration,2,4,2024-03-18 11:00:00,1,203.92,0,,,0.0
3274,2211,Enterprise,APAC,Logistics,review_sites,consideration,3,4,2024-03-23 13:00:00,1,29.82,0,,,0.0
3274,2211,Enterprise,APAC,Logistics,retargeting,decision,4,4,2024-03-24 15:00:00,1,49.79,0,,,0.0
3275,1436,Mid-Market,APAC,Healthcare,linkedin_ads,awareness,1,8,2024-04-21 09:00:00,1,116.84,0,,,0.0
3275,1436,Mid-Market,APAC,Healthcare,review_sites,consideration,2,8,2024-04-24 12:00:00,1,26.27,0,,,0.0
3275,1436,Mid-Market,APAC,Healthcare,webinar,consideration,3,8,2024-04-26 11:00:00,1,121.27,0,,,0.0
3275,1436,Mid-Market,APAC,Healthcare,google_search,consideration,4,8,2024-05-02 10:00:00,1,90.34,0,,,0.0
3275,1436,Mid-Market,APAC,Healthcare,retargeting,decision,5,8,2024-05-04 13:00:00,1,31.46,0,,,0.0
3275,1436,Mid-Market,APAC,Healthcare,email_nurture,decision,6,8,2024-05-06 13:00:00,1,9.05,0,,,0.0
3275,1436,Mid-Market,APAC,Healthcare,partner_referral,decision,7,8,2024-05-07 15:00:00,1,178.09,0,,,0.0
3275,1436,Mid-Market,APAC,Healthcare,direct,decision,8,8,2024-05-11 14:00:00,0,0.0,0,,,0.0
3276,1878,Mid-Market,North America,Logistics,linkedin_ads,awareness,1,4,2024-01-01 17:00:00,1,59.54,0,,,0.0
3276,1878,Mid-Market,North America,Logistics,webinar,consideration,2,4,2024-01-12 09:00:00,1,132.57,0,,,0.0
3276,1878,Mid-Market,North America,Logistics,google_search,consideration,3,4,2024-01-18 13:00:00,1,53.02,0,,,0.0
3276,1878,Mid-Market,North America,Logistics,email_nurture,decision,4,4,2024-01-22 14:00:00,1,5.96,0,,,0.0
3277,1599,SMB,North America,Retail,linkedin_ads,awareness,1,6,2024-01-20 14:00:00,1,102.25,0,,,0.0
3277,1599,SMB,North America,Retail,review_sites,consideration,2,6,2024-01-21 09:00:00,1,64.24,0,,,0.0
3277,1599,SMB,North America,Retail,google_search,consideration,3,6,2024-01-26 17:00:00,1,82.86,0,,,0.0
3277,1599,SMB,North America,Retail,retargeting,decision,4,6,2024-02-25 14:00:00,1,49.31,0,,,0.0
3277,1599,SMB,North America,Retail,direct,decision,5,6,2024-03-10 13:00:00,0,0.0,0,,,0.0
3277,1599,SMB,North America,Retail,partner_referral,decision,6,6,2024-03-16 10:00:00,1,317.81,0,,,0.0
3278,638,Mid-Market,APAC,SaaS,organic_search,awareness,1,8,2024-07-10 14:00:00,0,0.0,0,,,0.0
3278,638,Mid-Market,APAC,SaaS,webinar,consideration,2,8,2024-07-28 12:00:00,1,118.55,0,,,0.0
3278,638,Mid-Market,APAC,SaaS,google_search,consideration,3,8,2024-07-29 17:00:00,1,37.82,0,,,0.0
3278,638,Mid-Market,APAC,SaaS,review_sites,consideration,4,8,2024-07-31 09:00:00,1,60.95,0,,,0.0
3278,638,Mid-Market,APAC,SaaS,email_nurture,decision,5,8,2024-08-05 14:00:00,1,11.44,0,,,0.0
3278,638,Mid-Market,APAC,SaaS,direct,decision,6,8,2024-08-16 12:00:00,0,0.0,0,,,0.0
3278,638,Mid-Market,APAC,SaaS,retargeting,decision,7,8,2024-08-27 12:00:00,1,40.9,0,,,0.0
3278,638,Mid-Market,APAC,SaaS,partner_referral,decision,8,8,2024-09-01 13:00:00,1,298.04,0,,,0.0
3279,570,SMB,North America,Retail,linkedin_ads,awareness,1,7,2024-06-17 15:00:00,1,85.03,0,,,0.0
3279,570,SMB,North America,Retail,organic_search,awareness,2,7,2024-06-20 16:00:00,0,0.0,0,,,0.0
3279,570,SMB,North America,Retail,review_sites,consideration,3,7,2024-06-24 13:00:00,1,45.66,0,,,0.0
3279,570,SMB,North America,Retail,google_search,consideration,4,7,2024-06-27 11:00:00,1,37.29,0,,,0.0
3279,570,SMB,North America,Retail,webinar,consideration,5,7,2024-06-28 17:00:00,1,113.4,0,,,0.0
3279,570,SMB,North America,Retail,partner_referral,decision,6,7,2024-06-30 09:00:00,1,217.92,0,,,0.0
3279,570,SMB,North America,Retail,retargeting,decision,7,7,2024-07-06 14:00:00,1,24.98,0,,,0.0
3280,911,Enterprise,EMEA,Manufacturing,linkedin_ads,awareness,1,5,2024-06-20 10:00:00,1,102.47,0,,,0.0
3280,911,Enterprise,EMEA,Manufacturing,google_search,consideration,2,5,2024-06-24 13:00:00,1,75.08,0,,,0.0
3280,911,Enterprise,EMEA,Manufacturing,review_sites,consideration,3,5,2024-08-01 12:00:00,1,69.3,0,,,0.0
3280,911,Enterprise,EMEA,Manufacturing,webinar,consideration,4,5,2024-08-13 16:00:00,1,235.44,0,,,0.0
3280,911,Enterprise,EMEA,Manufacturing,email_nurture,decision,5,5,2024-08-24 11:00:00,1,4.38,0,,,0.0
3281,1076,Enterprise,APAC,Healthcare,organic_search,awareness,1,3,2024-07-03 17:00:00,0,0.0,0,,,0.0
3281,1076,Enterprise,APAC,Healthcare,google_search,consideration,2,3,2024-08-18 12:00:00,1,77.89,0,,,0.0
3281,1076,Enterprise,APAC,Healthcare,partner_referral,decision,3,3,2024-08-25 16:00:00,1,218.61,0,,,0.0
3282,402,SMB,APAC,Manufacturing,organic_search,awareness,1,4,2024-02-27 11:00:00,0,0.0,0,,,0.0
3282,402,SMB,APAC,Manufacturing,google_search,consideration,2,4,2024-03-04 09:00:00,1,43.06,0,,,0.0
3282,402,SMB,APAC,Manufacturing,review_sites,consideration,3,4,2024-03-19 12:00:00,1,42.3,0,,,0.0
3282,402,SMB,APAC,Manufacturing,retargeting,decision,4,4,2024-03-26 09:00:00,1,33.77,0,,,0.0
